fcc hcp ico 
0.217418 0.155339 0.278084 
0.2019 0.145366 0.261543 
0.179159 0.152845 0.208655 
0.19541 0.138972 0.244704 
0.206256 0.138714 0.26422 
0.202875 0.141099 0.256024 
0.222019 0.15995 0.284527 
0.178358 0.132263 0.224701 
0.193003 0.13664 0.230516 
0.214833 0.157136 0.273763 
0.200773 0.134655 0.255413 
0.173492 0.150696 0.213069 
0.200834 0.142329 0.244883 
0.109271 0.133296 0.184628 
0.171281 0.130378 0.234207 
0.188328 0.141673 0.248069 
0.212592 0.158577 0.268712 
0.200801 0.142036 0.253012 
0.192549 0.115645 0.252867 
0.172172 0.126437 0.221019 
0.183788 0.140543 0.219711 
0.21729 0.157817 0.269073 
0.192572 0.127938 0.241245 
0.230932 0.162771 0.287288 
0.174746 0.136757 0.219716 
0.172512 0.143269 0.226727 
0.21547 0.15497 0.258971 
0.201829 0.143275 0.261573 
0.184817 0.153893 0.228309 
0.240969 0.188069 0.295955 
0.218764 0.161352 0.263427 
0.197295 0.131501 0.257338 
0.19099 0.133711 0.233367 
0.15525 0.116119 0.225446 
0.173166 0.119751 0.231881 
0.23374 0.173029 0.292087 
0.217466 0.159035 0.273198 
0.173118 0.141289 0.219269 
0.147283 0.127797 0.2109 
0.199614 0.145571 0.244931 
0.191868 0.1397 0.244148 
0.181605 0.140647 0.222696 
0.179107 0.145343 0.213115 
0.223738 0.164771 0.275071 
0.184007 0.143588 0.222749 
0.166965 0.100282 0.232221 
0.191986 0.144974 0.235781 
0.225206 0.16815 0.278365 
0.186161 0.145937 0.207661 
0.198882 0.134151 0.256711 
0.176807 0.137563 0.222993 
0.183421 0.127446 0.238968 
0.206041 0.137683 0.268876 
0.180878 0.118642 0.237585 
0.194434 0.125301 0.247687 
0.210523 0.141979 0.279411 
0.207449 0.143569 0.264117 
0.186463 0.152366 0.248515 
0.213924 0.15279 0.273284 
0.198603 0.145724 0.255266 
0.212687 0.153343 0.271636 
0.214094 0.168689 0.256385 
0.191246 0.136644 0.243168 
0.20714 0.145294 0.26357 
0.174068 0.15565 0.236033 
0.165024 0.139694 0.184079 
0.182852 0.128368 0.226915 
0.173856 0.142659 0.217852 
0.206653 0.15319 0.258769 
0.156107 0.127789 0.217567 
0.187964 0.145986 0.229823 
0.216919 0.149352 0.275261 
0.225488 0.167718 0.282374 
0.175796 0.129021 0.226513 
0.128965 0.138781 0.194305 
0.211058 0.147549 0.254728 
0.190178 0.141886 0.247138 
0.196202 0.147084 0.241895 
0.201965 0.144829 0.237859 
0.188594 0.147299 0.206566 
0.180341 0.122203 0.240454 
0.180184 0.129607 0.227261 
0.172685 0.123647 0.23252 
0.171994 0.139325 0.225285 
0.180753 0.145018 0.234141 
0.204178 0.128945 0.252989 
0.186839 0.126587 0.237051 
0.206407 0.127795 0.27349 
0.175014 0.130211 0.20261 
0.190932 0.135557 0.248614 
0.198324 0.13702 0.268005 
0.227911 0.160233 0.282031 
0.203001 0.151031 0.25289 
0.18887 0.126098 0.239757 
0.191334 0.132137 0.250001 
0.220128 0.165627 0.274144 
0.192686 0.123443 0.252885 
0.194476 0.148707 0.238691 
0.144128 0.131293 0.215261 
0.229024 0.164874 0.281819 
0.213505 0.142024 0.27179 
0.211739 0.151183 0.256991 
0.211831 0.157514 0.260667 
0.180427 0.130249 0.239168 
0.195722 0.135493 0.25589 
0.199255 0.148347 0.248983 
0.196493 0.127558 0.249581 
0.197885 0.138403 0.246748 
0.220466 0.16315 0.277505 
0.171999 0.153745 0.199387 
0.179867 0.14572 0.221408 
0.207746 0.145416 0.266132 
0.213407 0.157304 0.259988 
0.182767 0.126177 0.235668 
0.145329 0.130852 0.20852 
0.198044 0.150217 0.2489 
0.194888 0.146176 0.24042 
0.174354 0.150901 0.196603 
0.169192 0.138925 0.203745 
0.219569 0.168057 0.275237 
0.205443 0.148196 0.264696 
0.17269 0.131071 0.216378 
0.195806 0.129344 0.257362 
0.154719 0.159754 0.170361 
0.210602 0.155415 0.257884 
0.17555 0.13744 0.214372 
0.193456 0.141418 0.240406 
0.193043 0.12066 0.255766 
0.237956 0.181841 0.283894 
0.140101 0.137185 0.223019 
0.208699 0.147275 0.260209 
0.165414 0.161821 0.150947 
0.223317 0.160644 0.284797 
0.197938 0.142996 0.23974 
0.200016 0.145666 0.25707 
0.194234 0.13391 0.254506 
0.225408 0.165993 0.271984 
0.19359 0.130809 0.245404 
0.151443 0.0867474 0.223781 
0.223006 0.166734 0.284437 
0.18001 0.137356 0.212258 
0.191192 0.127583 0.24456 
0.154258 0.150354 0.176713 
0.205788 0.162222 0.248802 
0.171407 0.128997 0.223607 
0.183102 0.14054 0.189687 
0.242237 0.178078 0.301576 
0.19588 0.150343 0.236235 
0.209377 0.138188 0.272112 
0.226979 0.171128 0.288067 
0.211071 0.150341 0.25113 
0.202085 0.151793 0.262261 
0.206186 0.147112 0.246839 
0.178259 0.122831 0.217139 
0.208002 0.14255 0.261451 
0.19302 0.125966 0.244516 
0.187136 0.143135 0.237436 
0.192573 0.137004 0.234814 
0.237916 0.179714 0.296926 
0.212075 0.154237 0.266011 
0.225806 0.159935 0.292949 
0.192492 0.1394 0.226791 
0.178875 0.144397 0.233357 
0.153678 0.113188 0.230046 
0.198645 0.139584 0.259844 
0.218834 0.152405 0.274344 
0.21987 0.153683 0.279432 
0.18699 0.15212 0.224393 
0.222785 0.16394 0.27582 
0.211036 0.141593 0.270425 
0.19824 0.15414 0.239127 
0.180823 0.0995095 0.254601 
0.180668 0.113352 0.234189 
0.19971 0.132905 0.255182 
0.201158 0.154418 0.266979 
0.161677 0.166438 0.144406 
0.183138 0.124265 0.24217 
0.235498 0.172475 0.292996 
0.169439 0.118711 0.232279 
0.211241 0.143174 0.260987 
0.196073 0.142577 0.244824 
0.237056 0.177216 0.298019 
0.21391 0.157211 0.269616 
0.189889 0.125646 0.24815 
0.202368 0.147494 0.254737 
0.230313 0.176251 0.277687 
0.216225 0.154027 0.270714 
0.152495 0.127588 0.202365 
0.181803 0.125479 0.241759 
0.214138 0.157363 0.261193 
0.203267 0.145804 0.256846 
0.198021 0.135335 0.252812 
0.190279 0.131753 0.254339 
0.23326 0.175558 0.291177 
0.212109 0.152185 0.260979 
0.19074 0.134196 0.238004 
0.173819 0.123137 0.213539 
0.204494 0.155289 0.269128 
0.215096 0.158933 0.270978 
0.190199 0.136434 0.235318 
0.166017 0.140806 0.197038 
0.185332 0.130607 0.229297 
0.157786 0.116688 0.21314 
0.188657 0.134602 0.231109 
0.182563 0.135934 0.244864 
0.168292 0.112079 0.23253 
0.199061 0.139799 0.253287 
0.238211 0.173842 0.302992 
0.15672 0.169127 0.142843 
0.203641 0.139855 0.251675 
0.134449 0.128882 0.204599 
0.217529 0.154749 0.269022 
0.181005 0.130868 0.213859 
0.161577 0.126519 0.206806 
0.197464 0.123763 0.250557 
0.195666 0.13706 0.246998 
0.18522 0.127438 0.233199 
0.22996 0.166028 0.291253 
0.218374 0.152103 0.273165 
0.224288 0.166836 0.274444 
0.206345 0.154143 0.255245 
0.162693 0.108637 0.214522 
0.151543 0.13164 0.190147 
0.206962 0.149171 0.270725 
0.205579 0.138184 0.258514 
0.19718 0.127557 0.246152 
0.204725 0.148715 0.260441 
0.204863 0.149834 0.254824 
0.241562 0.175884 0.293179 
0.192434 0.137771 0.229656 
0.208448 0.150363 0.246677 
0.219725 0.160508 0.27477 
0.174792 0.130745 0.227203 
0.198054 0.151322 0.251638 
0.212692 0.155797 0.275471 
0.112908 0.127417 0.183327 
0.218642 0.162945 0.283009 
0.236491 0.179795 0.291706 
0.21758 0.156324 0.262939 
0.172061 0.132944 0.219012 
0.193313 0.135099 0.245076 
0.176543 0.141428 0.228448 
0.173834 0.131531 0.219288 
0.224659 0.165292 0.282681 
0.21434 0.157486 0.26953 
0.175933 0.128794 0.212743 
0.179823 0.147168 0.230004 
0.202273 0.143798 0.257728 
0.130928 0.147302 0.187344 
0.170163 0.146086 0.192038 
0.184575 0.120882 0.243269 
0.212376 0.153715 0.265271 
0.175632 0.135479 0.222346 
0.207941 0.147919 0.265072 
0.21222 0.14928 0.261363 
0.199224 0.143144 0.249794 
0.183117 0.131105 0.232233 
0.183115 0.140711 0.236384 
0.207092 0.157306 0.242844 
0.215175 0.148332 0.273312 
0.18071 0.134128 0.221987 
0.234349 0.172514 0.281603 
0.187897 0.148645 0.242425 
0.214526 0.158926 0.257794 
0.209262 0.144559 0.261256 
0.19293 0.138264 0.248432 
0.186232 0.132717 0.230487 
0.226977 0.160658 0.284058 
0.184185 0.14782 0.219255 
0.187042 0.144246 0.209512 
0.157487 0.145404 0.175128 
0.166123 0.159653 0.157692 
0.171587 0.116848 0.224105 
0.189602 0.148331 0.227601 
0.216954 0.16926 0.253823 
0.16551 0.154353 0.165195 
0.182233 0.143741 0.245072 
0.183639 0.119089 0.241059 
0.186943 0.139457 0.232721 
0.209976 0.136072 0.263049 
0.191307 0.150374 0.228868 
0.1894 0.147161 0.223239 
0.166181 0.144121 0.211237 
0.214488 0.150441 0.277046 
0.221846 0.158772 0.272255 
0.206765 0.146082 0.257993 
0.175288 0.131823 0.242485 
0.199567 0.151304 0.234962 
0.176556 0.133883 0.228922 
0.217147 0.146663 0.274371 
0.21061 0.164345 0.253499 
0.196259 0.143942 0.240402 
0.171999 0.125821 0.21645 
0.191182 0.134202 0.250911 
0.178455 0.136649 0.223518 
0.189952 0.12581 0.23925 
0.168828 0.148502 0.204598 
0.205183 0.152967 0.241695 
0.211178 0.156324 0.258604 
0.211498 0.152995 0.273506 
0.220289 0.153905 0.27989 
0.215096 0.153074 0.270142 
0.195395 0.14382 0.23594 
0.186177 0.129838 0.242698 
0.203408 0.139595 0.259635 
0.226356 0.162921 0.265329 
0.19063 0.136161 0.240562 
0.203243 0.139815 0.25734 
0.237606 0.167322 0.302401 
0.182201 0.122715 0.234383 
0.167287 0.131371 0.212967 
0.165988 0.12897 0.203649 
0.19491 0.143959 0.230589 
0.236566 0.17737 0.275251 
0.199499 0.136494 0.252857 
0.194245 0.152578 0.245118 
0.189404 0.129008 0.241532 
0.213901 0.161166 0.242148 
0.248746 0.192819 0.308826 
0.177439 0.144208 0.224908 
0.226477 0.161898 0.290046 
0.152459 0.153519 0.196046 
0.211049 0.149218 0.251831 
0.184806 0.140179 0.236063 
0.21103 0.14696 0.249018 
0.218142 0.153352 0.278201 
0.196688 0.129807 0.257419 
0.225481 0.168076 0.282064 
0.194062 0.141204 0.248561 
0.164617 0.145988 0.183449 
0.211608 0.159856 0.256238 
0.203488 0.148799 0.259175 
0.235511 0.165825 0.295813 
0.183673 0.139566 0.240402 
0.19722 0.155545 0.245573 
0.187193 0.140228 0.227429 
0.203062 0.151379 0.245955 
0.169084 0.142217 0.195652 
0.18926 0.143837 0.2272 
0.166142 0.117879 0.229102 
0.200937 0.143455 0.25831 
0.179843 0.134906 0.223302 
0.176826 0.147915 0.205037 
0.206492 0.141472 0.25651 
0.179264 0.137828 0.20708 
0.165233 0.117111 0.233844 
0.226967 0.164108 0.274641 
0.196785 0.145981 0.255849 
0.170988 0.136711 0.246561 
0.178586 0.136394 0.214574 
0.20461 0.155218 0.254283 
0.206772 0.15546 0.263506 
0.167563 0.125807 0.214343 
0.241904 0.181209 0.306094 
0.195009 0.150445 0.236486 
0.176628 0.126936 0.214418 
0.231972 0.168346 0.287092 
0.231429 0.168721 0.285276 
0.220897 0.151237 0.287511 
0.232586 0.168322 0.296105 
0.194517 0.141556 0.246912 
0.174513 0.121443 0.231655 
0.183037 0.145012 0.242641 
0.199131 0.131508 0.26599 
0.200453 0.131226 0.253522 
0.170315 0.152233 0.20578 
0.158143 0.11692 0.208699 
0.238727 0.184047 0.293161 
0.22776 0.160228 0.28321 
0.184322 0.1275 0.232545 
0.191357 0.132166 0.234725 
0.187431 0.137461 0.238268 
0.203563 0.150446 0.236751 
0.181491 0.132256 0.227832 
0.228859 0.169422 0.286692 
0.213599 0.151319 0.276437 
0.213008 0.157266 0.265762 
0.177284 0.155468 0.199015 
0.183349 0.125504 0.243291 
0.219187 0.161554 0.272545 
0.218908 0.155892 0.258416 
0.208301 0.142976 0.257677 
0.226131 0.165206 0.280742 
0.14062 0.139161 0.20705 
0.178877 0.10549 0.245747 
0.218882 0.15638 0.268383 
0.180009 0.13772 0.236651 
0.19921 0.142626 0.253067 
0.161068 0.140008 0.191107 
0.202397 0.138738 0.24783 
0.224929 0.16312 0.281905 
0.170662 0.128078 0.2298 
0.196686 0.155414 0.236048 
0.172113 0.138705 0.218638 
0.171381 0.141297 0.221772 
0.178586 0.130498 0.218183 
0.191755 0.130169 0.243165 
0.190204 0.133876 0.245904 
0.176777 0.146512 0.212666 
0.216835 0.162279 0.268488 
0.183906 0.151558 0.210189 
0.162583 0.0921045 0.23626 
0.193845 0.138802 0.238358 
0.209208 0.152512 0.274104 
0.209188 0.152791 0.262613 
0.192699 0.139022 0.25288 
0.196349 0.12214 0.24774 
0.18876 0.119733 0.249488 
0.22513 0.169846 0.27922 
0.16978 0.143129 0.198382 
0.22273 0.158491 0.277017 
0.190376 0.134116 0.24644 
0.16665 0.148916 0.210037 
0.196872 0.145679 0.244967 
0.22027 0.151705 0.28083 
0.189225 0.139245 0.250235 
0.224006 0.160701 0.285284 
0.225141 0.161552 0.277021 
0.180013 0.108617 0.241528 
0.196882 0.138523 0.237673 
0.218971 0.156225 0.270203 
0.223359 0.162468 0.269074 
0.189546 0.129022 0.243553 
0.190922 0.139834 0.234377 
0.192782 0.140287 0.248094 
0.184696 0.145727 0.223358 
0.218127 0.158651 0.274886 
0.19404 0.14345 0.243018 
0.162243 0.138475 0.190128 
0.198157 0.152509 0.266932 
0.149836 0.115447 0.228042 
0.237233 0.182484 0.290226 
0.212951 0.150676 0.27553 
0.254582 0.194686 0.311147 
0.216508 0.16176 0.26347 
0.204241 0.151183 0.267163 
0.195976 0.131774 0.258719 
0.200156 0.137408 0.247106 
0.225149 0.161628 0.282128 
0.231495 0.170447 0.286827 
0.207453 0.151356 0.258461 
0.133925 0.145413 0.18394 
0.180355 0.131531 0.222245 
0.184074 0.134407 0.211827 
0.196363 0.139055 0.240351 
0.198246 0.134168 0.254926 
0.208863 0.159165 0.257568 
0.198556 0.131667 0.250019 
0.19566 0.138104 0.250651 
0.211055 0.158717 0.250055 
0.228568 0.170007 0.271952 
0.220496 0.156658 0.268065 
0.219727 0.154808 0.265421 
0.172741 0.133828 0.244391 
0.160138 0.137444 0.196358 
0.239071 0.172887 0.293126 
0.170119 0.122548 0.209276 
0.205066 0.137332 0.254827 
0.17056 0.140256 0.203391 
0.193028 0.137665 0.230438 
0.196261 0.136603 0.259002 
0.181369 0.152522 0.210144 
0.188515 0.132727 0.227975 
0.229803 0.166115 0.28088 
0.186657 0.141942 0.225124 
0.179452 0.144769 0.236361 
0.197978 0.141578 0.251439 
0.203599 0.150842 0.246136 
0.162043 0.140673 0.21206 
0.220091 0.158721 0.282454 
0.176007 0.147047 0.204572 
0.1635 0.131165 0.203486 
0.195495 0.142734 0.247876 
0.156946 0.137277 0.211557 
0.205722 0.153623 0.257412 
0.126739 0.124665 0.195671 
0.164497 0.12448 0.227529 
0.195165 0.153273 0.240211 
0.173811 0.126383 0.21976 
0.196311 0.148973 0.250224 
0.213965 0.153678 0.264307 
0.213335 0.159104 0.265999 
0.150901 0.1707 0.117919 
0.192696 0.136429 0.244811 
0.221089 0.159327 0.282464 
0.190516 0.137804 0.254465 
0.186096 0.123877 0.255885 
0.208926 0.147451 0.27072 
0.22286 0.159997 0.268885 
0.167157 0.120181 0.225801 
0.170787 0.136991 0.207271 
0.188946 0.141402 0.24602 
0.195421 0.146645 0.233568 
0.204603 0.145571 0.267097 
0.190856 0.139607 0.239955 
0.171932 0.127476 0.22459 
0.198383 0.138782 0.243667 
0.180592 0.0979319 0.253099 
0.228781 0.169093 0.273211 
0.202673 0.150632 0.244899 
0.170615 0.141482 0.212816 
0.200076 0.139759 0.25486 
0.208766 0.143289 0.268425 
0.209509 0.15194 0.259745 
0.18215 0.124328 0.228535 
0.227721 0.165976 0.283413 
0.152834 0.146422 0.21175 
0.206444 0.151678 0.256499 
0.180715 0.135128 0.236263 
0.165092 0.138397 0.187098 
0.18379 0.141473 0.244453 
0.203989 0.142702 0.260929 
0.204627 0.141728 0.260403 
0.21292 0.145787 0.27163 
0.228674 0.15551 0.293236 
0.17207 0.123316 0.216342 
0.169297 0.150186 0.178037 
0.239683 0.184699 0.299873 
0.192136 0.12837 0.243609 
0.24867 0.188482 0.307298 
0.234884 0.173791 0.282834 
0.180955 0.138273 0.231605 
0.178995 0.146476 0.226325 
0.208787 0.159925 0.250367 
0.146605 0.112063 0.206979 
0.229584 0.160497 0.266581 
0.225785 0.169858 0.282799 
0.174221 0.14731 0.208908 
0.206508 0.146914 0.263307 
0.207973 0.136918 0.270851 
0.203644 0.149547 0.261639 
0.208482 0.157931 0.251861 
0.161359 0.116352 0.218522 
0.190132 0.155525 0.198002 
0.208448 0.150713 0.259265 
0.155366 0.136535 0.187805 
0.227801 0.17119 0.276948 
0.170925 0.133384 0.217451 
0.216213 0.154921 0.266568 
0.236143 0.172833 0.285434 
0.204419 0.145459 0.255515 
0.190189 0.129991 0.254186 
0.182523 0.136832 0.231127 
0.197012 0.141833 0.243474 
0.208005 0.148767 0.263973 
0.195148 0.132426 0.239099 
0.233619 0.175609 0.291085 
0.225373 0.156036 0.283846 
0.194557 0.118797 0.255322 
0.225975 0.169522 0.267775 
0.181139 0.112619 0.227414 
0.183361 0.147498 0.229503 
0.21831 0.161471 0.274143 
0.229922 0.169186 0.289132 
0.186558 0.146391 0.245298 
0.182118 0.122819 0.232816 
0.179414 0.137161 0.217611 
0.214525 0.149351 0.261756 
0.205676 0.139021 0.252373 
0.184194 0.116037 0.239129 
0.101022 0.129491 0.187493 
0.189508 0.121315 0.240644 
0.177336 0.122372 0.224134 
0.140395 0.137879 0.206395 
0.16536 0.111001 0.228485 
0.195843 0.138775 0.250275 
0.214217 0.144559 0.2707 
0.209673 0.15159 0.268984 
0.176552 0.13045 0.223794 
0.216328 0.148818 0.279698 
0.206844 0.154343 0.242693 
0.173412 0.1344 0.208088 
0.194314 0.141298 0.238629 
0.187436 0.127805 0.244464 
0.218705 0.159722 0.270315 
0.190413 0.129865 0.244488 
0.225116 0.167755 0.278338 
0.210946 0.151686 0.273365 
0.201871 0.143474 0.256963 
0.208471 0.150158 0.236609 
0.199018 0.137679 0.248391 
0.225711 0.169165 0.276295 
0.185376 0.1402 0.22264 
0.167252 0.137519 0.208566 
0.191278 0.119486 0.237338 
0.217955 0.164484 0.267714 
0.195961 0.145231 0.244939 
0.209436 0.145713 0.261337 
0.19394 0.150918 0.231002 
0.164921 0.151131 0.172663 
0.210475 0.143741 0.2677 
0.197485 0.138001 0.242753 
0.188839 0.1406 0.236492 
0.186718 0.124984 0.244758 
0.165089 0.141584 0.216945 
0.223784 0.159361 0.288241 
0.209474 0.146611 0.26844 
0.214107 0.163597 0.271514 
0.189195 0.145734 0.250746 
0.207223 0.154515 0.255819 
0.193448 0.143276 0.240309 
0.234837 0.173715 0.291756 
0.215971 0.156635 0.261566 
0.229865 0.161971 0.2893 
0.222145 0.162013 0.288768 
0.206643 0.148923 0.256848 
0.210894 0.148645 0.259418 
0.217886 0.151493 0.270998 
0.208093 0.150373 0.261693 
0.226466 0.166393 0.263317 
0.224502 0.165996 0.282473 
0.219144 0.159926 0.273939 
0.186085 0.144703 0.217669 
0.195725 0.135373 0.24647 
0.223708 0.165532 0.286508 
0.163806 0.114257 0.234158 
0.192019 0.131153 0.237884 
0.196532 0.124079 0.240474 
0.172509 0.105111 0.235685 
0.191735 0.136926 0.240934 
0.210741 0.155487 0.272545 
0.196229 0.140491 0.248027 
0.220737 0.163466 0.275045 
0.149059 0.135041 0.174348 
0.177623 0.138617 0.206106 
0.199448 0.140585 0.249796 
0.169517 0.148842 0.184612 
0.212197 0.159864 0.265557 
0.143372 0.143693 0.188926 
0.209069 0.157043 0.258407 
0.233128 0.169199 0.291596 
0.171316 0.139316 0.218213 
0.233139 0.16718 0.292365 
0.200965 0.137479 0.253845 
0.1765 0.140231 0.215026 
0.198267 0.14187 0.24408 
0.153603 0.126704 0.205417 
0.216348 0.166829 0.274781 
0.173107 0.126603 0.213716 
0.19225 0.13802 0.231876 
0.178571 0.130645 0.242109 
0.193403 0.141488 0.248654 
0.213067 0.151296 0.263538 
0.184265 0.136895 0.223919 
0.179264 0.143266 0.227152 
0.184782 0.13105 0.230314 
0.196608 0.134901 0.23722 
0.208279 0.155111 0.261172 
0.236258 0.179071 0.285569 
0.169937 0.144285 0.198087 
0.195693 0.154341 0.242637 
0.225022 0.165645 0.275356 
0.213656 0.151421 0.269554 
0.19987 0.138941 0.260072 
0.173935 0.12941 0.233056 
0.204183 0.13825 0.256216 
0.213584 0.165095 0.25558 
0.198225 0.141872 0.233041 
0.132131 0.121293 0.203444 
0.196709 0.150527 0.232598 
0.177034 0.120599 0.227239 
0.191315 0.144415 0.249189 
0.180345 0.150735 0.201481 
0.198991 0.140662 0.25158 
0.198965 0.133448 0.249674 
0.18142 0.135595 0.236977 
0.174253 0.125857 0.222817 
0.179109 0.117543 0.221782 
0.197769 0.153446 0.229448 
0.20993 0.145603 0.262336 
0.1502 0.142984 0.192232 
0.205471 0.159939 0.254609 
0.165483 0.137661 0.211972 
0.191261 0.140652 0.264629 
0.212501 0.145467 0.270546 
0.157576 0.127581 0.20635 
0.199851 0.137793 0.252336 
0.203574 0.13868 0.250471 
0.225628 0.169553 0.282525 
0.203697 0.148413 0.263361 
0.193145 0.130324 0.243388 
0.182234 0.127004 0.240068 
0.164781 0.129714 0.204322 
0.21584 0.155207 0.262895 
0.186178 0.148794 0.217516 
0.200034 0.127667 0.260315 
0.210402 0.148451 0.238088 
0.225719 0.162155 0.280273 
0.204879 0.150178 0.246223 
0.175779 0.122631 0.226217 
0.197558 0.133844 0.256704 
0.17874 0.136875 0.208988 
0.221021 0.172191 0.269577 
0.212639 0.15419 0.259643 
0.17858 0.105186 0.246962 
0.201052 0.133653 0.257133 
0.212025 0.14198 0.27479 
0.22622 0.160807 0.288628 
0.260337 0.20317 0.320178 
0.159549 0.144164 0.179132 
0.209976 0.150673 0.269566 
0.18987 0.145512 0.250848 
0.17698 0.101423 0.246578 
0.207913 0.149881 0.26886 
0.196227 0.144689 0.249726 
0.221446 0.163791 0.279825 
0.195304 0.142826 0.249355 
0.175418 0.147691 0.196198 
0.169968 0.122172 0.223825 
0.19207 0.134885 0.252348 
0.198911 0.152275 0.245402 
0.198937 0.146898 0.249849 
0.197755 0.132277 0.243861 
0.18955 0.138492 0.24792 
0.189641 0.135227 0.228019 
0.184707 0.142249 0.237293 
0.175259 0.125386 0.225443 
0.211649 0.149405 0.268743 
0.204606 0.144128 0.245632 
0.200233 0.144866 0.254721 
0.16877 0.144546 0.205025 
0.193122 0.140701 0.243746 
0.21937 0.161141 0.267638 
0.191911 0.13335 0.250062 
0.182312 0.127451 0.216342 
0.183351 0.109973 0.238321 
0.231695 0.166042 0.286602 
0.205164 0.142827 0.261231 
0.213422 0.155504 0.281012 
0.189862 0.13204 0.231023 
0.209828 0.153182 0.253069 
0.187953 0.143041 0.239946 
0.187646 0.138236 0.233835 
0.20085 0.146676 0.244895 
0.145248 0.161859 0.134736 
0.165226 0.140869 0.187622 
0.220012 0.170457 0.277318 
0.16026 0.131009 0.219136 
0.225313 0.164692 0.287113 
0.226025 0.166467 0.276 
0.204621 0.150133 0.252228 
0.189904 0.140574 0.21617 
0.195803 0.148626 0.228042 
0.19545 0.131413 0.253961 
0.213816 0.150809 0.25957 
0.221473 0.159862 0.276219 
0.198088 0.141807 0.246961 
0.197888 0.154009 0.250521 
0.170914 0.155321 0.188078 
0.200293 0.144416 0.26372 
0.196919 0.146963 0.254442 
0.160183 0.151148 0.172527 
